"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016875","ligase activity, forming carbon-oxygen bonds","30/4714","41/10643",0.731707317073171,1.65200699525027,3.72963193502263,0.000165965949087228,0.0144457939724025,0.0137978493633215,"LARS2/SARS1/KARS1/IARS2/AARS1/VARS1/SARS2/GARS1/CARS1/TARS1/RARS1/FARSB/DARS2/LRRC47/LARS1/NARS1/YARS1/EPRS1/VARS2/NARS2/WARS1/TARS2/RARS2/PARS2/MARS1/HARS1/FARSA/TARS3/IARS1/MARS2",30
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","48/4714","73/10643",0.657534246575342,1.48454327244408,3.70401038529404,0.000170787711988996,0.0144457939724025,0.0137978493633215,"MDH1/H6PD/AKR7A2/IDH3G/KCNAB2/RDH11/HSD17B10/ME2/HADHA/AKR1B1/PHGDH/HIBADH/IMPDH1/DHRS7B/UGDH/LDHB/HSD17B8/HMGCR/EHHADH/AKR1A1/KDSR/HSD17B4/RDH5/GRHPR/HADHB/HADH/SORD/PGD/CBR4/MDH2/NSDHL/ADHFE1/HSD17B12/DHRS4/PRXL2B/CBR3/G6PD/RDH13/IDH3A/KCNAB1/KCNAB3/CTBP2/IDH2/SDR42E1/DHRS4L2/ADH5/HSD17B11/DHRS11",48
"GO:0140664","ATP-dependent DNA damage sensor activity","13/4714","14/10643",0.928571428571429,2.09647554397236,3.66043294141495,0.000206406985968402,0.0161156223659945,0.0153927800871982,"RAD51/PMS1/MLH1/MSH2/RAD51C/MSH3/MSH6/PMS2/XRCC3/RAD51B/RAD51D/XRCC2/MSH5",13
"GO:0070279","vitamin B6 binding","24/4714","32/10643",0.75,1.69330717013152,3.50217799373561,0.00041105143795025,0.0298012292513931,0.028464539424976,"PYGM/SPTLC1/GCAT/PYGB/PNPO/CTH/GOT1/CISD1/GOT2/SCLY/PSAT1/KYAT3/PLPBP/CBS/PDXK/SGPL1/GPT/SRR/KYAT1/PHYKPL/SHMT1/SHMT2/PDXDC2P-NPIPB14P/NFS1",24
"GO:0070182","DNA polymerase binding","17/4714","21/10643",0.80952380952381,1.82769662807847,3.38527049442695,0.000665323405789875,0.0370855413923279,0.0354221245759233,"RAD51/SMG6/HSP90AA1/HSP90AB1/ACD/PTGES3/CDK2AP1/SMARCA4/PCNA/NAT10/NABP2/FANCI/FANCD2/CDT1/NHEJ1/LONP1/POLG2",17
"GO:0000287","magnesium ion binding","104/4714","185/10643",0.562162162162162,1.26921762662111,3.29367488282037,0.000671297840182148,0.0370855413923279,0.0354221245759233,"EXTL3/PGM3/ADSS2/POLQ/ATP11B/MTHFD2/PKM/IDH3G/POLR1A/PRKACA/ENO1/MAST2/PAPOLA/MAP3K20/MSH2/SRPK1/CERK/GSS/STK4/PRPS2/STK3/RHEB/MTPAP/ENO3/MVK/ENO2/TDP2/THG1L/MSH6/FARSB/ADPRS/RRAGC/HMGCL/EPHX2/NT5C3A/CDK2/UBA2/DYRK2/DUT/ATP8B3/LATS1/TOP2A/RAN/FIGNL1/STK26/MAP3K7/SUCLA2/PPA2/TDG/NUDT7/PRPSAP2/MAP3K6/ABL2/CDC42BPA/ENOPH1/PSPH/PRPS1/POLR3A/AASDHPPT/CDC123/PINK1/PDXK/SIK3/YDJC/TSSK3/NUAK2/SNRK/TKT/WRN/NUDT5/HPRT1/ATP9B/IDH3A/WEE1/PLK1/SRR/NUDT8/FEN1/PGM2/CDC42BPG/RNASEH1/OXSR1/ENDOV/DHX36/SPHK1/TSSK6/GEN1/FARSA/DCTPP1/PPA1/IDH2/TREX2/PLSCR1/PRIM1/OPA1/ATP10A/STK38L/TREX1/PPM1N/NUDT19/NME1/PDXP/THTPA/NUDT3",104
"GO:0015453","oxidoreduction-driven active transmembrane transporter activity","41/4714","63/10643",0.650793650793651,1.46932474021995,3.33132175169963,0.00068960227333489,0.0370855413923279,0.0354221245759233,"UQCRC1/NDUFS1/NDUFB4/NDUFB2/NDUFB7/NDUFC1/NNT/NDUFS7/COX7A2L/NDUFB3/NDUFA8/NDUFA1/COX6B1/COX7B/NDUFA2/COX5B/NDUFB5/NDUFA9/NDUFB10/NDUFS6/SURF1/NDUFC2/NDUFS2/CYB561A3/NDUFS4/NDUFB6/NDUFB8/CYB5A/NDUFS5/NDUFA3/UQCRH/COX8A/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA6/NDUFA4/MT-ND4/MT-CO3",41
"GO:0030170","pyridoxal phosphate binding","23/4714","31/10643",0.741935483870968,1.67509956615161,3.35633843578027,0.000706189908296405,0.0370855413923279,0.0354221245759233,"PYGM/SPTLC1/GCAT/PYGB/PNPO/CTH/GOT1/CISD1/GOT2/PSAT1/KYAT3/PLPBP/CBS/PDXK/SGPL1/GPT/SRR/KYAT1/PHYKPL/SHMT1/SHMT2/PDXDC2P-NPIPB14P/NFS1",23
"GO:0009055","electron transfer activity","58/4714","95/10643",0.610526315789474,1.37841145077373,3.30336606500353,0.000712505973830445,0.0370855413923279,0.0354221245759233,"CIAPIN1/UQCRC1/NDUFS1/AKR7A2/NDUFB4/ME2/AKR1B1/NDUFB2/PHGDH/NDUFB7/GSR/ETFB/NDUFC1/NDUFS7/COX7A2L/SDHB/NDUFB3/NDUFA8/NDUFA1/COX6B1/UQCR11/COX7B/NDUFA2/COX5B/NDUFB5/NDUFA9/ETFA/NDUFB10/SDHC/NDUFS6/SURF1/NDUFC2/QDPR/NDUFS2/ALDH4A1/NDUFS4/NDUFB6/NDUFB8/CYB5A/NDUFS5/NDUFA3/ETFDH/UQCRH/COX8A/COX5A/CYC1/NDUFB1/UQCR10/NDUFA12/NDUFA6/NDOR1/NDUFA4/ADH5/ASPH/MT-ND4/MT-CO3/SDHD/FDX2",58
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","20/4714","26/10643",0.769230769230769,1.736725302699,3.35356742459518,0.000730749584085279,0.0370855413923279,0.0354221245759233,"ALDH18A1/RDH11/ALDH3A2/BCKDHB/AKR1B1/DLD/PDHX/GAPDH/ALDH6A1/PDHA1/ALDH1L2/ALDH1B1/ALDH9A1/DLAT/ALDH4A1/ALDH16A1/PDHB/FAR1/ADH5/BCKDHA",20
"GO:0000400","four-way junction DNA binding","15/4714","18/10643",0.833333333333333,1.88145241125725,3.33723157934543,0.000805923583658261,0.0371823835187789,0.0355146229927875,"HMGB3/MSH2/YY1/RAD51C/MSH6/XRCC3/HMGB2/WRN/MECP2/GEN1/RAD51B/RAD51D/FANCM/XRCC2/BLM",15
"GO:0140612","DNA damage sensor activity","15/4714","18/10643",0.833333333333333,1.88145241125725,3.33723157934543,0.000805923583658261,0.0371823835187789,0.0355146229927875,"RAD51/PMS1/MLH1/MSH2/RAD51C/MSH3/MSH6/PMS2/XRCC3/XPC/RAD51B/RAD51D/XRCC2/MSH5/UHRF1",15
