"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000781","chromosome, telomeric region","77/3044","156/10939",0.493589743589744,1.77377733414199,6.04398971979698,7.82113232728642e-09,4.56469723101626e-07,4.01160471523973e-07,"RAD51/THOC3/POLD1/XRCC1/MCM2/MCM6/SIRT6/XRCC5/ATRX/ORC1/CBX5/THOC5/MCM5/TELO2/APEX1/RBBP7/NBN/MCM4/DOT1L/CBX1/GAR1/PTGES3/MCM3/RNF8/ORC4/RPA2/SLF2/CBX3/CDK2/THOC2/XRCC3/POT1/THOC6/PCNA/SLF1/NAT10/DNA2/NABP2/BRCA2/PARP1/NHP2/MTA2/CHEK1/NSMCE2/H4C8/RECQL4/RBBP4/SMC6/THOC7/MCM7/DDB1/FEN1/NSMCE1/PPP1CA/NABP1/CHEK2/PPP1CC/H2AX/SLX4/XRCC6/HDAC2/H4C3/H4C11/BLM/SMC5/ZBTB48/PRKDC/EID3/H4C15/H4C12/H4C6/H4C9/H2BC3/H4C5/H4C4/H4C1/H4C2",77
"GO:0098798","mitochondrial protein-containing complex","84/3044","176/10939",0.477272727272727,1.71514006689762,5.93876295689698,1.24053517422972e-08,6.63686318212903e-07,5.83269169637836e-07,"NDUFAB1/AGK/MRPS10/MRPS35/MRPS24/MRPS34/MRPL22/HADHA/MRPL28/BAX/MRPS18A/TIMM13/SAMM50/TIMM9/PRORP/MICU1/MRPL51/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MTERF4/MRPS2/ROMO1/TIMM8A/MRPS12/MTX2/TOMM40/MRPL34/IMMT/TIMM10/MRPL44/MRPS9/MRPL47/MRPL15/PNPT1/DNA2/AFG3L2/MRPS28/PDSS1/IMMP1L/TIMM8B/TOMM70/MRPL39/APOOL/MICU3/TOMM40L/MICU2/CLPX/MRPL16/PHB1/MRPL58/MRPL1/MRPL36/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MICOS13/MRPL48/AURKAIP1/TOMM5/MTX3/GADD45GIP1/MRPL14/MRPS23/MRPS11/MRPS16/APOO/MRPL40/SPG7/MRPL53/VDAC1/MRPL23/PHB2/MRPS17/MRPL33/CHCHD10/MRPL12/TIMM23/MRPS21/MRPL45",84
"GO:0043596","nuclear replication fork","27/3044","38/10939",0.710526315789474,2.55336641538142,5.95590492081303,3.6895564740435e-08,1.82207327410456e-06,1.60129738468609e-06,"BAZ1B/POLA2/POLD1/TIPIN/POLD3/CDC5L/POLA1/RPA3/PRPF19/TIMELESS/MCM3/RPA2/HELB/PCNA/XPA/SMARCAL1/PARP1/PRIM2/MMS22L/EME1/TONSL/PLRG1/POLD4/EME2/PRIM1/WDHD1/TREX1",27
"GO:0090734","site of DNA damage","63/3044","125/10939",0.504,1.81118791064389,5.66367742217961,6.60149967372552e-08,2.99299482731217e-06,2.63034141242716e-06,"MBTD1/RAD51/POLQ/HPF1/RAD18/XRCC1/SIRT6/XRCC5/FH/WDR76/CBX5/RBBP8/HTATSF1/NBN/RPA3/CBX1/PRPF19/ARPC3/TIMELESS/RNF8/ACTR3/ATF2/MAD2L2/RPA2/SLF2/EPC1/SHLD2/CBX3/HROB/HELB/PARP2/CHD1L/SLF1/DDB2/MDC1/ACTR2/SMARCAL1/ZGRF1/NABP2/TP53/INTS3/PARP1/MMS22L/XRCC4/UBQLN4/TONSL/SMC6/ARPC2/TOPBP1/CGAS/DDB1/RFWD3/RHNO1/SLFN11/NABP1/CNTD1/TRAIP/NHEJ1/H2AX/SMC5/ERCC6/ARPC4/ARPC1A",63
"GO:0030894","replisome","19/3044","23/10939",0.826086956521739,2.9686482317317,5.86834302576089,6.99297856848638e-08,2.99299482731217e-06,2.63034141242716e-06,"POLA2/POLD1/POLD3/CDC5L/POLA1/RPA3/PRPF19/MCM3/RPA2/HELB/PCNA/XPA/SMARCAL1/PRIM2/DONSON/TONSL/PLRG1/POLD4/PRIM1",19
"GO:0005758","mitochondrial intermembrane space","43/3044","76/10939",0.565789473684211,2.03323621965558,5.61237581574845,1.23588478583132e-07,4.95898770314818e-06,4.35812003424729e-06,"AK2/CIAPIN1/AGK/RNASET2/NDUFB7/TIMM13/TIMM9/PRELID3B/CHCHD2/MICU1/HTRA2/PARK7/NDUFA8/NLN/CHCHD5/TIMM8A/GFER/IMMT/TIMM10/BLOC1S1/PNPT1/COX17/SOD1/AKT1/TIMM8B/MICU3/AIFM1/THEM4/MIX23/CHCHD4/COX6C/STOML2/MICU2/COA6/NDUFS5/PRELID1/THOP1/COX5A/SDHAF3/ARL2/COX19/CHCHD10/TIMM23",43
"GO:0000313","organellar ribosome","47/3044","88/10939",0.534090909090909,1.91932340819496,5.37638040005262,3.41800455300867e-07,1.21908829057309e-05,1.0713745265571e-05,"MRPS10/MRPS35/MRPS24/MRPS34/MRPL22/MRPL28/MRPS18A/MRPL51/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MTERF4/MRPS2/MRPS12/MRPL34/MRPL44/MRPS9/MRPL47/MRPL15/MRPS28/MRPL39/MRPL16/MRPL58/MRPL1/MRPL36/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPL48/AURKAIP1/GADD45GIP1/MRPL14/MRPS23/MRPS11/MRPS16/MRPL40/MRPL53/MRPL23/MRPS17/MRPL33/MRPL12/MRPS21/MRPL45",47
"GO:0005761","mitochondrial ribosome","47/3044","88/10939",0.534090909090909,1.91932340819496,5.37638040005262,3.41800455300867e-07,1.21908829057309e-05,1.0713745265571e-05,"MRPS10/MRPS35/MRPS24/MRPS34/MRPL22/MRPL28/MRPS18A/MRPL51/MRPS27/MRPL3/MRPL19/MRPL37/MRPS15/MTERF4/MRPS2/MRPS12/MRPL34/MRPL44/MRPS9/MRPL47/MRPL15/MRPS28/MRPL39/MRPL16/MRPL58/MRPL1/MRPL36/MRPL13/CHCHD1/MRPL52/MRPL57/MRPL11/MRPL48/AURKAIP1/GADD45GIP1/MRPL14/MRPS23/MRPS11/MRPS16/MRPL40/MRPL53/MRPL23/MRPS17/MRPL33/MRPL12/MRPS21/MRPL45",47
"GO:0005759","mitochondrial matrix","178/3044","465/10939",0.382795698924731,1.37562488519633,5.13972360228555,3.87298346339518e-07,1.30866072815774e-05,1.15009370436555e-05,"POLDIP2/NDUFAB1/COX10/ELAC2/MRPS10/RAD51/POLQ/ALDH18A1/MRPS35/MRPS24/KARS1/MTHFD2/FECH/IARS2/COASY/MRPS34/ACAT1/NRDC/ME2/MRPL22/OXCT1/HADHA/MRPL28/FH/MRPS18A/ATP5F1D/PRODH/TXN2/PCK2/PRORP/PGK1/MLYCD/MPG/DECR1/GSR/ECH1/ETFB/BCAT2/ETHE1/HIBADH/NUDT1/C1QBP/COQ5/ATP5F1B/MRPL51/HSD17B8/MRPS27/NR3C1/MRPL3/DGUOK/MRPL19/MRPL37/PARK7/MECR/ATP5PB/MRPS15/HMGCL/DARS2/FOXO3/PYROXD2/MTHFD1L/MTERF4/MRPS2/ACADS/ACOT9/ATP5F1E/GOT2/CLPP/PRDX5/ECHS1/STYXL1/MRPS12/MRPL34/ACSS2/MCCC2/GRSF1/RIDA/ERAL1/CCNB1/BLOC1S1/MRPL44/MRPS9/SUCLA2/MTHFS/MRPL47/ALDH1B1/HINT2/MRPL15/PNPT1/DNA2/FASTKD1/PPA2/ETFBKMT/MMAB/ETFA/TP53/SOD1/TARS2/AMT/MMUT/RARS2/MDH2/MRPS28/LACTB2/AK3/PDSS1/DLAT/OXSM/ATP5F1A/SDHAF4/MRPL39/CCAR2/ALDH4A1/THEM4/FDPS/FDXR/BOLA3/SUCLG1/MTHFD2L/ABCE1/PRIMPOL/GFM2/NUDT2/ATP5F1C/PRDX3/GPT2/NDUFB8/NUDT13/CLPX/MRPL16/ACAA2/MRPL58/ECI1/PDHB/DTYMK/MRPL1/METTL15/BTD/MRPL36/BCL2L1/QARS1/MRPL13/CHCHD1/MRPL52/MRPL57/PC/MRPL11/MRPL48/AURKAIP1/ACSF3/TYMS/GADD45GIP1/MRPL14/DHTKD1/MRPS23/MRPS11/IDH2/MRPS16/SHMT2/GLRX5/PYCR1/ABAT/MRPL40/ACADSB/PTPN1/SDHAF3/ATAD3A/MRPL53/NT5M/ARL2/VDAC1/MRPL23/MRPS17/MRPL33/BCKDHA/MRPL12/MRPS21/MRPL45",178
"GO:0035861","site of double-strand break","49/3044","94/10939",0.521276595744681,1.87327354824279,5.27976594509381,5.11761378414085e-07,1.64275402470921e-05,1.44370578331553e-05,"MBTD1/RAD51/POLQ/RAD18/SIRT6/FH/RBBP8/HTATSF1/NBN/RPA3/PRPF19/ARPC3/TIMELESS/RNF8/ACTR3/ATF2/MAD2L2/RPA2/SLF2/EPC1/SHLD2/HELB/CHD1L/SLF1/MDC1/ACTR2/SMARCAL1/ZGRF1/NABP2/TP53/INTS3/PARP1/MMS22L/XRCC4/TONSL/SMC6/ARPC2/TOPBP1/CGAS/DDB1/RFWD3/RHNO1/NABP1/CNTD1/NHEJ1/H2AX/SMC5/ARPC4/ARPC1A",49
"GO:0043601","nuclear replisome","17/3044","21/10939",0.80952380952381,2.90912646267443,5.43735910224042,6.20495879413775e-07,1.8969445456364e-05,1.66709669857536e-05,"POLA2/POLD1/POLD3/CDC5L/POLA1/RPA3/PRPF19/MCM3/RPA2/HELB/XPA/SMARCAL1/PRIM2/TONSL/PLRG1/POLD4/PRIM1",17
"GO:0031970","organelle envelope lumen","44/3044","82/10939",0.536585365853659,1.92828755488606,5.23901632566156,6.77954413544259e-07,1.97839424316097e-05,1.73867734765418e-05,"AK2/CIAPIN1/AGK/RNASET2/CCAR1/NDUFB7/TIMM13/TIMM9/PRELID3B/CHCHD2/MICU1/HTRA2/PARK7/NDUFA8/NLN/CHCHD5/TIMM8A/GFER/IMMT/TIMM10/BLOC1S1/PNPT1/COX17/SOD1/AKT1/TIMM8B/MICU3/AIFM1/THEM4/MIX23/CHCHD4/COX6C/STOML2/MICU2/COA6/NDUFS5/PRELID1/THOP1/COX5A/SDHAF3/ARL2/COX19/CHCHD10/TIMM23",44
"GO:0000794","condensed nuclear chromosome","30/3044","50/10939",0.6,2.15617608409987,5.087801994862,1.8641347857955e-06,5.20336753252483e-05,4.57288899398804e-05,"NCAPD2/BRCA1/RAD51/STAG3/SMC1A/MLH1/CCNB1IP1/SUV39H1/SMC3/SMC4/AGO3/HSPA2/TUBG1/SMC2/BRCA2/P3H4/NCAPG2/INCENP/CHEK1/RAD9B/NCAPD3/NIFK/TTN/TOPBP1/RAD21/PLK1/RRS1/RCC1/H2AX/BLM",30
"GO:0000779","condensed chromosome, centromeric region","71/3044","158/10939",0.449367088607595,1.6148576157288,4.83380129256309,2.76372357711967e-06,7.39296056879512e-05,6.49717472515853e-05,"NCAPD2/NUP160/CENPQ/SPDL1/TPR/NUP133/SMC1A/SMARCE1/NUP37/ACTB/SPAG5/NDC80/XPO1/ATRX/CHMP5/AURKA/CBX5/CENPM/CHMP4B/SMARCD2/NUP107/CSNK1A1/CDC20/CENPF/CENPL/KIF18A/CBX3/ZWINT/CENPK/KNSTRN/SGO1/CLIP1/CCNB1/APC/DYNC1LI2/ACTL6A/DCTN3/CENPO/CENPE/ITGB3BP/KIF2C/NUF2/DYNC1LI1/INCENP/DSN1/NCAPD3/CENPU/CENPH/CFDP1/PHF6/ZNF276/SGO2/MAD2L1/DYNLT3/CENPN/DCTN5/PLK1/CDT1/BUB1/CENPX/TRAPPC12/MTBP/ZWILCH/CKAP5/CENPS/SKA2/KNTC1/PPP1CC/CENPP/CHAMP1/CHMP4A",71
"GO:1905369","endopeptidase complex","43/3044","84/10939",0.511904761904762,1.83959467492648,4.79633623896428,4.67618642550973e-06,0.00012008446740709,0.000105534144171504,"UBE3C/PSMA4/PSMC5/TXNL1/PSME1/PSMD5/PSMD8/PSMA3/PSMB5/PSMA6/PSME2/PSMA7/PIGU/USP14/PSMD10/CASP2/PSMD11/SPCS1/PSMD14/HTRA2/UCHL5/PSMF1/CAPNS1/SEM1/ADRM1/DNAJB2/ECPAS/SEC11A/PSMB6/PSMA5/IMMP1L/PSMD4/UBQLN4/PSMC2/PSMC3/SEC11C/CRADD/PSMD1/PSMD2/PSMD13/GPAA1/PSMB8/PSMB3",43
